Id;Name;Lat;Lon;Date;Time;WDay;NumberTotal;NumberFree
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-34;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-37;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-39;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-42;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-45;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-48;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-50;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-53;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-55;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;12-58;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-01;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-03;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-06;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-08;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-11;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-14;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-17;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-19;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-22;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-24;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-27;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-30;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-32;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-35;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-37;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-40;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-42;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-49;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-52;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-55;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;13-57;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-01;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-03;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-06;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-09;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-11;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-14;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-17;6;92;79
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-19;6;92;79
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-22;6;92;79
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-24;6;92;79
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-27;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-29;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-32;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-34;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-37;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-40;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-43;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-45;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-51;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-53;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-56;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;14-58;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-01;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-03;6;92;82
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-06;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-08;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-11;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-13;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-16;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-18;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-21;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-23;6;92;80
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-26;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-29;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-31;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-34;6;92;81
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-37;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-40;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-42;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-45;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-48;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-50;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-53;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-55;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;15-58;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-01;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-03;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-06;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-08;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-11;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-14;6;92;83
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-17;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-20;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-23;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-25;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-28;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-31;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-34;6;92;84
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-37;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-39;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-42;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-45;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-49;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-51;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-54;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-57;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;16-59;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-02;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-04;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-07;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-10;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-12;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-15;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-18;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-21;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-24;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-27;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-29;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-32;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-35;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-38;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-40;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-43;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-46;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-48;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-51;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-54;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-57;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;17-59;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-02;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-04;6;92;87
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-07;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-10;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-13;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-16;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-19;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-21;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-24;6;92;86
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-27;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-30;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-33;6;92;85
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-35;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-39;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-41;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-43;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-46;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-49;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-51;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-54;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;18-58;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-00;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-03;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-05;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-09;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-11;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-14;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-16;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-19;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-21;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-24;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-27;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-30;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-32;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-35;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-38;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-40;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-43;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-45;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-48;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-51;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-54;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-56;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;19-59;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-01;6;92;91
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-05;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-08;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-10;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-13;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-16;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-19;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-21;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-24;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-26;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-29;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-31;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-34;6;92;88
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-36;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-39;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-42;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-45;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-48;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-51;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-53;6;92;89
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-56;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;20-58;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-01;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-03;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-06;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-08;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-11;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-13;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-16;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-19;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-22;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-25;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-27;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-29;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-32;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-35;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-38;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-40;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-43;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-45;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-48;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-50;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-54;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-56;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;21-59;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-02;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-05;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-07;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-11;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-14;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-16;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-19;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-21;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-24;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-26;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-29;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-31;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-33;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-36;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-38;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-41;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-43;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-46;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-48;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-50;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-53;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-55;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;22-58;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-00;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-03;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-05;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-07;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-10;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-12;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-15;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-17;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-20;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-22;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-25;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-27;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-29;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-32;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-34;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-37;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-39;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-41;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-44;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-47;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-49;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-52;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-54;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-56;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-05;23-59;6;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-01;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-04;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-06;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-09;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-11;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-13;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-16;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-18;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-20;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-23;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-25;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-27;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-30;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-32;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-34;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-37;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-39;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-41;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-44;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-46;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-48;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-50;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-53;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-55;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;00-57;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-00;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-02;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-05;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-07;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-09;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-12;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-14;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-16;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-19;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-21;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-24;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-26;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-29;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-31;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-33;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-36;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-38;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-41;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-43;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-45;0;92;90
VVO-2104107932;P+R Weinböhla;51,1594;13,5612;2022-02-06;01-48;0;92;90
